organism_full,year,month,Resistant_Drug_Classes,pattern_count,total_rows_in_month,percentage
Klebsiella pneumoniae ,2023,12,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",65,740,8.78
Klebsiella pneumoniae ,2023,12,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",36,740,4.86
Klebsiella pneumoniae ,2024,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",283,1362,20.78
Klebsiella pneumoniae ,2024,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",244,1362,17.91
Klebsiella pneumoniae ,2024,1,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",201,1362,14.76
Klebsiella pneumoniae ,2024,1,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",103,1362,7.56
Klebsiella pneumoniae ,2024,1,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",93,1362,6.83
Klebsiella pneumoniae ,2024,2,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",217,1145,18.95
Klebsiella pneumoniae ,2024,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",202,1145,17.64
Klebsiella pneumoniae ,2024,2,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",177,1145,15.46
Klebsiella pneumoniae ,2024,2,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",84,1145,7.34
Klebsiella pneumoniae ,2024,2,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",79,1145,6.9
Klebsiella pneumoniae ,2024,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",209,1140,18.33
Klebsiella pneumoniae ,2024,3,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",204,1140,17.89
Klebsiella pneumoniae ,2024,3,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",145,1140,12.72
Klebsiella pneumoniae ,2024,3,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",96,1140,8.42
Klebsiella pneumoniae ,2024,3,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",63,1140,5.53
Klebsiella pneumoniae ,2024,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",205,1126,18.21
Klebsiella pneumoniae ,2024,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",178,1126,15.81
Klebsiella pneumoniae ,2024,4,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",134,1126,11.9
Klebsiella pneumoniae ,2024,4,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",95,1126,8.44
Klebsiella pneumoniae ,2024,4,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",75,1126,6.66
Klebsiella pneumoniae ,2024,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",195,1066,18.29
Klebsiella pneumoniae ,2024,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",190,1066,17.82
Klebsiella pneumoniae ,2024,5,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",139,1066,13.04
Klebsiella pneumoniae ,2024,5,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",82,1066,7.69
Klebsiella pneumoniae ,2024,5,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",77,1066,7.22
Klebsiella pneumoniae ,2024,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",202,1004,20.12
Klebsiella pneumoniae ,2024,6,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",182,1004,18.13
Klebsiella pneumoniae ,2024,6,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",122,1004,12.15
Klebsiella pneumoniae ,2024,6,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",88,1004,8.76
Klebsiella pneumoniae ,2024,6,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",66,1004,6.57
Klebsiella pneumoniae ,2024,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",185,968,19.11
Klebsiella pneumoniae ,2024,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",161,968,16.63
Klebsiella pneumoniae ,2024,7,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",129,968,13.33
Klebsiella pneumoniae ,2024,7,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",70,968,7.23
Klebsiella pneumoniae ,2024,7,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",66,968,6.82
Klebsiella pneumoniae ,2024,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",238,1122,21.21
Klebsiella pneumoniae ,2024,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",173,1122,15.42
Klebsiella pneumoniae ,2024,8,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",136,1122,12.12
Klebsiella pneumoniae ,2024,8,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",91,1122,8.11
Klebsiella pneumoniae ,2024,8,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",75,1122,6.68
Klebsiella pneumoniae ,2024,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",178,944,18.86
Klebsiella pneumoniae ,2024,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",134,944,14.19
Klebsiella pneumoniae ,2024,9,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",128,944,13.56
Klebsiella pneumoniae ,2024,9,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",84,944,8.9
Klebsiella pneumoniae ,2024,9,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",61,944,6.46
Klebsiella pneumoniae ,2024,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",212,1045,20.29
Klebsiella pneumoniae ,2024,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",152,1045,14.55
Klebsiella pneumoniae ,2024,10,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",152,1045,14.55
Klebsiella pneumoniae ,2024,10,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",72,1045,6.89
Klebsiella pneumoniae ,2024,10,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",67,1045,6.41
Klebsiella pneumoniae ,2024,11,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",197,868,22.7
Klebsiella pneumoniae ,2024,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",134,868,15.44
Klebsiella pneumoniae ,2024,11,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",110,868,12.67
Klebsiella pneumoniae ,2024,11,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",65,868,7.49
Klebsiella pneumoniae ,2024,11,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",49,868,5.65
Klebsiella pneumoniae ,2024,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",165,808,20.42
Klebsiella pneumoniae ,2024,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",153,808,18.94
Klebsiella pneumoniae ,2024,12,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",102,808,12.62
Klebsiella pneumoniae ,2024,12,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",75,808,9.28
Klebsiella pneumoniae ,2024,12,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",44,808,5.45
