organism_full,year_val,month_val,count_R,count_S,total_count,percent_R
Serratia marcescens,2022,10,82,99,181,45.3
Serratia marcescens,2022,11,87,68,155,56.13
Serratia marcescens,2022,12,94,88,182,51.65
Serratia marcescens,2023,01,118,128,246,47.97
Serratia marcescens,2023,02,121,117,238,50.84
Serratia marcescens,2023,03,98,73,171,57.31
Serratia marcescens,2023,04,76,81,157,48.41
Serratia marcescens,2023,05,85,75,160,53.12
Serratia marcescens,2023,06,71,92,163,43.56
Serratia marcescens,2023,07,84,116,200,42.0
Serratia marcescens,2023,08,91,104,195,46.67
Serratia marcescens,2023,09,92,103,195,47.18
Serratia marcescens,2023,10,89,108,197,45.18
Serratia marcescens,2023,11,97,111,208,46.63
Serratia marcescens,2023,12,88,94,182,48.35
Serratia marcescens,2024,01,130,105,235,55.32
Serratia marcescens,2024,02,81,115,196,41.33
Serratia marcescens,2024,03,86,81,167,51.5
Serratia marcescens,2024,04,70,71,141,49.65
Serratia marcescens,2024,05,65,59,124,52.42
Serratia marcescens,2024,06,81,72,153,52.94
Serratia marcescens,2024,07,93,92,185,50.27
Serratia marcescens,2024,08,90,85,175,51.43
Serratia marcescens,2024,09,98,95,193,50.78
Serratia marcescens,2024,10,108,114,222,48.65
Serratia marcescens,2024,11,82,112,194,42.27
Serratia marcescens,2024,12,83,95,178,46.63
Shigella spp.,2015,02,1,2,3,33.33
Shigella spp.,2015,04,1,3,4,25.0
Shigella spp.,2015,05,2,4,6,33.33
Shigella spp.,2015,06,1,3,4,25.0
Shigella spp.,2015,07,2,4,6,33.33
Shigella spp.,2015,08,0,1,1,0.0
Shigella spp.,2015,09,1,3,4,25.0
Shigella spp.,2015,10,1,5,6,16.67
Shigella spp.,2015,11,0,4,4,0.0
Shigella spp.,2015,12,1,2,3,33.33
Shigella spp.,2016,01,0,12,12,0.0
Shigella spp.,2016,02,2,9,11,18.18
Shigella spp.,2016,03,3,16,19,15.79
Shigella spp.,2016,04,6,10,16,37.5
Shigella spp.,2016,05,3,22,25,12.0
Shigella spp.,2016,06,9,44,53,16.98
Shigella spp.,2016,07,5,108,113,4.42
Shigella spp.,2016,08,9,65,74,12.16
Shigella spp.,2016,09,6,20,26,23.08
Shigella spp.,2016,10,5,16,21,23.81
Shigella spp.,2016,11,6,15,21,28.57
Shigella spp.,2016,12,2,9,11,18.18
Shigella spp.,2017,01,4,11,15,26.67
Shigella spp.,2017,02,5,15,20,25.0
Shigella spp.,2017,03,2,6,8,25.0
Shigella spp.,2017,04,3,10,13,23.08
Shigella spp.,2017,05,3,6,9,33.33
Shigella spp.,2017,06,7,19,26,26.92
Shigella spp.,2017,07,2,10,12,16.67
Shigella spp.,2017,08,1,3,4,25.0
Shigella spp.,2017,09,2,2,4,50.0
Shigella spp.,2017,10,0,3,3,0.0
Shigella spp.,2017,11,2,8,10,20.0
Shigella spp.,2017,12,0,7,7,0.0
Shigella spp.,2018,01,4,12,16,25.0
Shigella spp.,2018,02,1,1,2,50.0
Shigella spp.,2018,03,1,3,4,25.0
Shigella spp.,2018,04,6,4,10,60.0
Shigella spp.,2018,05,1,5,6,16.67
Shigella spp.,2018,06,3,18,21,14.29
Shigella spp.,2018,07,2,13,15,13.33
Shigella spp.,2018,08,1,9,10,10.0
Shigella spp.,2018,09,1,4,5,20.0
Shigella spp.,2018,10,2,13,15,13.33
Shigella spp.,2018,11,1,6,7,14.29
Shigella spp.,2018,12,1,10,11,9.09
Shigella spp.,2019,01,3,10,13,23.08
Shigella spp.,2019,02,5,6,11,45.45
Shigella spp.,2019,03,5,7,12,41.67
Shigella spp.,2019,04,7,11,18,38.89
Shigella spp.,2019,05,4,8,12,33.33
Shigella spp.,2019,06,9,19,28,32.14
Shigella spp.,2019,07,13,12,25,52.0
Shigella spp.,2019,08,6,8,14,42.86
Shigella spp.,2019,09,5,8,13,38.46
Shigella spp.,2019,10,3,6,9,33.33
Shigella spp.,2019,11,3,2,5,60.0
Shigella spp.,2019,12,11,9,20,55.0
Shigella spp.,2020,01,3,6,9,33.33
Shigella spp.,2020,02,2,6,8,25.0
Shigella spp.,2020,03,1,1,2,50.0
Shigella spp.,2020,04,1,3,4,25.0
Shigella spp.,2020,05,1,3,4,25.0
Shigella spp.,2020,06,2,8,10,20.0
Shigella spp.,2020,07,5,4,9,55.56
Shigella spp.,2020,08,3,10,13,23.08
Shigella spp.,2020,09,0,9,9,0.0
Shigella spp.,2020,12,2,5,7,28.57
Shigella spp.,2021,01,3,4,7,42.86
Shigella spp.,2021,02,2,13,15,13.33
Shigella spp.,2021,03,0,4,4,0.0
Shigella spp.,2021,04,1,4,5,20.0
Shigella spp.,2021,05,2,2,4,50.0
Shigella spp.,2021,06,1,1,2,50.0
Shigella spp.,2021,07,3,2,5,60.0
Shigella spp.,2021,08,1,2,3,33.33
Shigella spp.,2021,09,1,5,6,16.67
Shigella spp.,2021,10,2,2,4,50.0
Shigella spp.,2021,11,0,5,5,0.0
Shigella spp.,2021,12,0,1,1,0.0
Shigella spp.,2022,01,0,3,3,0.0
Shigella spp.,2022,02,1,3,4,25.0
Shigella spp.,2022,03,1,3,4,25.0
Shigella spp.,2022,04,1,3,4,25.0
Shigella spp.,2022,05,1,2,3,33.33
Shigella spp.,2022,06,4,2,6,66.67
Shigella spp.,2022,07,0,1,1,0.0
Shigella spp.,2022,08,2,2,4,50.0
Shigella spp.,2022,09,0,2,2,0.0
Shigella spp.,2022,10,1,2,3,33.33
Shigella spp.,2022,11,0,1,1,0.0
Shigella spp.,2022,12,0,1,1,0.0
Shigella spp.,2023,01,0,5,5,0.0
Shigella spp.,2023,02,0,3,3,0.0
Shigella spp.,2023,03,2,2,4,50.0
Shigella spp.,2023,04,1,3,4,25.0
Shigella spp.,2023,05,2,10,12,16.67
Shigella spp.,2023,06,1,5,6,16.67
Shigella spp.,2023,07,2,3,5,40.0
Shigella spp.,2023,08,1,5,6,16.67
Shigella spp.,2023,09,1,7,8,12.5
Shigella spp.,2023,10,3,7,10,30.0
Shigella spp.,2023,11,0,10,10,0.0
Shigella spp.,2023,12,3,8,11,27.27
Shigella spp.,2024,01,2,2,4,50.0
Shigella spp.,2024,02,0,3,3,0.0
Shigella spp.,2024,03,0,2,2,0.0
Shigella spp.,2024,04,3,5,8,37.5
Shigella spp.,2024,05,5,3,8,62.5
Shigella spp.,2024,06,6,4,10,60.0
Shigella spp.,2024,07,6,8,14,42.86
Shigella spp.,2024,08,10,4,14,71.43
Shigella spp.,2024,09,1,3,4,25.0
Shigella spp.,2024,10,5,2,7,71.43
Shigella spp.,2024,11,3,4,7,42.86
Shigella spp.,2024,12,5,5,10,50.0
Staphylococcus aureus,2015,01,203,481,684,29.68
Staphylococcus aureus,2015,02,156,375,531,29.38
Staphylococcus aureus,2015,03,176,369,545,32.29
Staphylococcus aureus,2015,04,168,393,561,29.95
Staphylococcus aureus,2015,05,174,480,654,26.61
Staphylococcus aureus,2015,06,159,377,536,29.66
Staphylococcus aureus,2015,07,168,472,640,26.25
Staphylococcus aureus,2015,08,148,511,659,22.46
Staphylococcus aureus,2015,09,149,478,627,23.76
Staphylococcus aureus,2015,10,162,428,590,27.46
Staphylococcus aureus,2015,11,154,367,521,29.56
Staphylococcus aureus,2015,12,177,435,612,28.92
Staphylococcus aureus,2016,01,298,633,931,32.01
Staphylococcus aureus,2016,02,276,608,884,31.22
Staphylococcus aureus,2016,03,302,723,1025,29.46
Staphylococcus aureus,2016,04,265,695,960,27.6
Staphylococcus aureus,2016,05,276,745,1021,27.03
Staphylococcus aureus,2016,06,244,760,1004,24.3
Staphylococcus aureus,2016,07,283,808,1091,25.94
Staphylococcus aureus,2016,08,271,802,1073,25.26
Staphylococcus aureus,2016,09,235,775,1010,23.27
Staphylococcus aureus,2016,10,228,750,978,23.31
Staphylococcus aureus,2016,11,203,800,1003,20.24
Staphylococcus aureus,2016,12,210,808,1018,20.63
Staphylococcus aureus,2017,01,419,1271,1690,24.79
Staphylococcus aureus,2017,02,332,1134,1466,22.65
Staphylococcus aureus,2017,03,340,1207,1547,21.98
Staphylococcus aureus,2017,04,319,1138,1457,21.89
Staphylococcus aureus,2017,05,302,1229,1531,19.73
Staphylococcus aureus,2017,06,281,1221,1502,18.71
Staphylococcus aureus,2017,07,307,1289,1596,19.24
Staphylococcus aureus,2017,08,296,1348,1644,18.0
Staphylococcus aureus,2017,09,293,1196,1489,19.68
Staphylococcus aureus,2017,10,287,1113,1400,20.5
Staphylococcus aureus,2017,11,302,1169,1471,20.53
Staphylococcus aureus,2017,12,293,1087,1380,21.23
Staphylococcus aureus,2018,01,324,1223,1547,20.94
Staphylococcus aureus,2018,02,264,993,1257,21.0
Staphylococcus aureus,2018,03,302,1141,1443,20.93
Staphylococcus aureus,2018,04,292,986,1278,22.85
Staphylococcus aureus,2018,05,275,1152,1427,19.27
Staphylococcus aureus,2018,06,269,1240,1509,17.83
Staphylococcus aureus,2018,07,262,1276,1538,17.04
Staphylococcus aureus,2018,08,246,1355,1601,15.37
Staphylococcus aureus,2018,09,281,1188,1469,19.13
Staphylococcus aureus,2018,10,270,1198,1468,18.39
Staphylococcus aureus,2018,11,244,1149,1393,17.52
Staphylococcus aureus,2018,12,217,1055,1272,17.06
Staphylococcus aureus,2019,01,316,1309,1625,19.45
Staphylococcus aureus,2019,02,257,1206,1463,17.57
Staphylococcus aureus,2019,03,305,1241,1546,19.73
Staphylococcus aureus,2019,04,312,1309,1621,19.25
Staphylococcus aureus,2019,05,317,1344,1661,19.08
Staphylococcus aureus,2019,06,237,1148,1385,17.11
Staphylococcus aureus,2019,07,214,1263,1477,14.49
Staphylococcus aureus,2019,08,210,1260,1470,14.29
Staphylococcus aureus,2019,09,241,1102,1343,17.94
Staphylococcus aureus,2019,10,239,1196,1435,16.66
Staphylococcus aureus,2019,11,218,1101,1319,16.53
Staphylococcus aureus,2019,12,241,1056,1297,18.58
Staphylococcus aureus,2020,01,381,1497,1878,20.29
Staphylococcus aureus,2020,02,261,1199,1460,17.88
Staphylococcus aureus,2020,03,240,1186,1426,16.83
Staphylococcus aureus,2020,04,180,950,1130,15.93
Staphylococcus aureus,2020,05,233,1193,1426,16.34
Staphylococcus aureus,2020,06,241,1261,1502,16.05
Staphylococcus aureus,2020,07,298,1207,1505,19.8
Staphylococcus aureus,2020,08,322,1381,1703,18.91
Staphylococcus aureus,2020,09,311,1251,1562,19.91
Staphylococcus aureus,2020,10,308,1356,1664,18.51
Staphylococcus aureus,2020,11,283,1281,1564,18.09
Staphylococcus aureus,2020,12,305,1183,1488,20.5
Staphylococcus aureus,2021,01,263,1245,1508,17.44
Staphylococcus aureus,2021,02,271,1201,1472,18.41
Staphylococcus aureus,2021,03,252,1232,1484,16.98
Staphylococcus aureus,2021,04,239,1065,1304,18.33
Staphylococcus aureus,2021,05,224,1119,1343,16.68
Staphylococcus aureus,2021,06,235,1325,1560,15.06
Staphylococcus aureus,2021,07,198,1110,1308,15.14
Staphylococcus aureus,2021,08,216,1164,1380,15.65
Staphylococcus aureus,2021,09,224,1106,1330,16.84
Staphylococcus aureus,2021,10,198,1091,1289,15.36
Staphylococcus aureus,2021,11,199,1175,1374,14.48
Staphylococcus aureus,2021,12,213,1203,1416,15.04
Staphylococcus aureus,2022,01,197,1094,1291,15.26
Staphylococcus aureus,2022,02,140,829,969,14.45
Staphylococcus aureus,2022,03,178,989,1167,15.25
Staphylococcus aureus,2022,04,223,909,1132,19.7
Staphylococcus aureus,2022,05,236,988,1224,19.28
Staphylococcus aureus,2022,06,243,1083,1326,18.33
Staphylococcus aureus,2022,07,122,806,928,13.15
Staphylococcus aureus,2022,08,127,948,1075,11.81
Staphylococcus aureus,2022,09,139,852,991,14.03
Staphylococcus aureus,2022,10,141,769,910,15.49
Staphylococcus aureus,2022,11,108,649,757,14.27
Staphylococcus aureus,2022,12,108,760,868,12.44
Staphylococcus aureus,2023,01,245,1306,1551,15.8
Staphylococcus aureus,2023,02,217,1081,1298,16.72
Staphylococcus aureus,2023,03,239,1193,1432,16.69
Staphylococcus aureus,2023,04,216,1076,1292,16.72
Staphylococcus aureus,2023,05,242,1252,1494,16.2
Staphylococcus aureus,2023,06,217,1215,1432,15.15
Staphylococcus aureus,2023,07,218,1250,1468,14.85
Staphylococcus aureus,2023,08,206,1210,1416,14.55
Staphylococcus aureus,2023,09,211,1065,1276,16.54
Staphylococcus aureus,2023,10,240,1118,1358,17.67
Staphylococcus aureus,2023,11,215,1165,1380,15.58
Staphylococcus aureus,2023,12,198,1042,1240,15.97
Staphylococcus aureus,2024,01,222,1235,1457,15.24
Staphylococcus aureus,2024,02,217,1074,1291,16.81
Staphylococcus aureus,2024,03,232,1183,1415,16.4
Staphylococcus aureus,2024,04,250,1260,1510,16.56
Staphylococcus aureus,2024,05,287,1403,1690,16.98
Staphylococcus aureus,2024,06,249,1222,1471,16.93
Staphylococcus aureus,2024,07,225,1157,1382,16.28
Staphylococcus aureus,2024,08,218,1175,1393,15.65
Staphylococcus aureus,2024,09,224,1145,1369,16.36
Staphylococcus aureus,2024,10,232,1157,1389,16.7
Staphylococcus aureus,2024,11,233,1145,1378,16.91
Staphylococcus aureus,2024,12,221,1083,1304,16.95
"Staphylococcus, coagulase negative",2015,01,503,291,794,63.35
"Staphylococcus, coagulase negative",2015,02,441,261,702,62.82
"Staphylococcus, coagulase negative",2015,03,483,313,796,60.68
"Staphylococcus, coagulase negative",2015,04,438,285,723,60.58
"Staphylococcus, coagulase negative",2015,05,523,333,856,61.1
"Staphylococcus, coagulase negative",2015,06,522,316,838,62.29
"Staphylococcus, coagulase negative",2015,07,610,424,1034,58.99
"Staphylococcus, coagulase negative",2015,08,608,460,1068,56.93
"Staphylococcus, coagulase negative",2015,09,592,412,1004,58.96
"Staphylococcus, coagulase negative",2015,10,543,380,923,58.83
"Staphylococcus, coagulase negative",2015,11,523,342,865,60.46
"Staphylococcus, coagulase negative",2015,12,542,294,836,64.83
"Staphylococcus, coagulase negative",2016,01,816,438,1254,65.07
"Staphylococcus, coagulase negative",2016,02,679,405,1084,62.64
"Staphylococcus, coagulase negative",2016,03,762,468,1230,61.95
"Staphylococcus, coagulase negative",2016,04,783,523,1306,59.95
"Staphylococcus, coagulase negative",2016,05,810,520,1330,60.9
"Staphylococcus, coagulase negative",2016,06,810,567,1377,58.82
"Staphylococcus, coagulase negative",2016,07,909,593,1502,60.52
"Staphylococcus, coagulase negative",2016,08,897,646,1543,58.13
"Staphylococcus, coagulase negative",2016,09,907,634,1541,58.86
"Staphylococcus, coagulase negative",2016,10,959,621,1580,60.7
"Staphylococcus, coagulase negative",2016,11,837,584,1421,58.9
"Staphylococcus, coagulase negative",2016,12,840,507,1347,62.36
"Staphylococcus, coagulase negative",2017,01,1353,838,2191,61.75
"Staphylococcus, coagulase negative",2017,02,1148,676,1824,62.94
"Staphylococcus, coagulase negative",2017,03,1327,774,2101,63.16
"Staphylococcus, coagulase negative",2017,04,1243,803,2046,60.75
"Staphylococcus, coagulase negative",2017,05,1431,982,2413,59.3
"Staphylococcus, coagulase negative",2017,06,1325,1076,2401,55.19
"Staphylococcus, coagulase negative",2017,07,1448,1052,2500,57.92
"Staphylococcus, coagulase negative",2017,08,1506,1076,2582,58.33
"Staphylococcus, coagulase negative",2017,09,1487,1003,2490,59.72
"Staphylococcus, coagulase negative",2017,10,1365,1017,2382,57.3
"Staphylococcus, coagulase negative",2017,11,1173,840,2013,58.27
"Staphylococcus, coagulase negative",2017,12,1126,747,1873,60.12
"Staphylococcus, coagulase negative",2018,01,1362,857,2219,61.38
"Staphylococcus, coagulase negative",2018,02,1045,643,1688,61.91
"Staphylococcus, coagulase negative",2018,03,1193,699,1892,63.05
"Staphylococcus, coagulase negative",2018,04,1141,740,1881,60.66
"Staphylococcus, coagulase negative",2018,05,1378,913,2291,60.15
"Staphylococcus, coagulase negative",2018,06,1319,977,2296,57.45
"Staphylococcus, coagulase negative",2018,07,1411,975,2386,59.14
"Staphylococcus, coagulase negative",2018,08,1466,951,2417,60.65
"Staphylococcus, coagulase negative",2018,09,1510,1031,2541,59.43
"Staphylococcus, coagulase negative",2018,10,1439,965,2404,59.86
"Staphylococcus, coagulase negative",2018,11,1227,891,2118,57.93
"Staphylococcus, coagulase negative",2018,12,1088,740,1828,59.52
"Staphylococcus, coagulase negative",2019,01,1572,902,2474,63.54
"Staphylococcus, coagulase negative",2019,02,1364,821,2185,62.43
"Staphylococcus, coagulase negative",2019,03,1416,803,2219,63.81
"Staphylococcus, coagulase negative",2019,04,1491,964,2455,60.73
"Staphylococcus, coagulase negative",2019,05,1563,1054,2617,59.72
"Staphylococcus, coagulase negative",2019,06,1481,1068,2549,58.1
"Staphylococcus, coagulase negative",2019,07,1585,1092,2677,59.21
"Staphylococcus, coagulase negative",2019,08,1636,1106,2742,59.66
"Staphylococcus, coagulase negative",2019,09,1623,1116,2739,59.26
"Staphylococcus, coagulase negative",2019,10,1631,1125,2756,59.18
"Staphylococcus, coagulase negative",2019,11,1199,841,2040,58.77
"Staphylococcus, coagulase negative",2019,12,1228,739,1967,62.43
"Staphylococcus, coagulase negative",2020,01,1563,769,2332,67.02
"Staphylococcus, coagulase negative",2020,02,1268,635,1903,66.63
"Staphylococcus, coagulase negative",2020,03,1351,665,2016,67.01
"Staphylococcus, coagulase negative",2020,04,1169,609,1778,65.75
"Staphylococcus, coagulase negative",2020,05,1413,899,2312,61.12
"Staphylococcus, coagulase negative",2020,06,1473,946,2419,60.89
"Staphylococcus, coagulase negative",2020,07,1550,936,2486,62.35
"Staphylococcus, coagulase negative",2020,08,1718,1042,2760,62.25
"Staphylococcus, coagulase negative",2020,09,1591,983,2574,61.81
"Staphylococcus, coagulase negative",2020,10,1574,1013,2587,60.84
"Staphylococcus, coagulase negative",2020,11,1427,888,2315,61.64
"Staphylococcus, coagulase negative",2020,12,1352,718,2070,65.31
"Staphylococcus, coagulase negative",2021,01,1346,698,2044,65.85
"Staphylococcus, coagulase negative",2021,02,1199,595,1794,66.83
"Staphylococcus, coagulase negative",2021,03,1524,777,2301,66.23
"Staphylococcus, coagulase negative",2021,04,1268,745,2013,62.99
"Staphylococcus, coagulase negative",2021,05,1560,827,2387,65.35
"Staphylococcus, coagulase negative",2021,06,1571,895,2466,63.71
"Staphylococcus, coagulase negative",2021,07,1441,915,2356,61.16
"Staphylococcus, coagulase negative",2021,08,1581,936,2517,62.81
"Staphylococcus, coagulase negative",2021,09,1506,1000,2506,60.1
"Staphylococcus, coagulase negative",2021,10,1586,1055,2641,60.05
"Staphylococcus, coagulase negative",2021,11,1476,870,2346,62.92
"Staphylococcus, coagulase negative",2021,12,1178,595,1773,66.44
"Staphylococcus, coagulase negative",2022,01,1187,611,1798,66.02
"Staphylococcus, coagulase negative",2022,02,1042,638,1680,62.02
"Staphylococcus, coagulase negative",2022,03,1432,911,2343,61.12
"Staphylococcus, coagulase negative",2022,04,1187,731,1918,61.89
"Staphylococcus, coagulase negative",2022,05,1174,808,1982,59.23
"Staphylococcus, coagulase negative",2022,06,1271,821,2092,60.76
"Staphylococcus, coagulase negative",2022,07,838,599,1437,58.32
"Staphylococcus, coagulase negative",2022,08,839,559,1398,60.01
"Staphylococcus, coagulase negative",2022,09,883,585,1468,60.15
"Staphylococcus, coagulase negative",2022,10,763,545,1308,58.33
"Staphylococcus, coagulase negative",2022,11,760,492,1252,60.7
"Staphylococcus, coagulase negative",2022,12,695,452,1147,60.59
"Staphylococcus, coagulase negative",2023,01,1292,630,1922,67.22
"Staphylococcus, coagulase negative",2023,02,1169,668,1837,63.64
"Staphylococcus, coagulase negative",2023,03,1305,605,1910,68.32
"Staphylococcus, coagulase negative",2023,04,1233,753,1986,62.08
"Staphylococcus, coagulase negative",2023,05,1457,877,2334,62.43
"Staphylococcus, coagulase negative",2023,06,1382,949,2331,59.29
"Staphylococcus, coagulase negative",2023,07,1448,971,2419,59.86
"Staphylococcus, coagulase negative",2023,08,1539,971,2510,61.31
"Staphylococcus, coagulase negative",2023,09,1424,936,2360,60.34
"Staphylococcus, coagulase negative",2023,10,1515,1061,2576,58.81
"Staphylococcus, coagulase negative",2023,11,1356,868,2224,60.97
"Staphylococcus, coagulase negative",2023,12,1211,753,1964,61.66
"Staphylococcus, coagulase negative",2024,01,1190,615,1805,65.93
"Staphylococcus, coagulase negative",2024,02,1196,583,1779,67.23
"Staphylococcus, coagulase negative",2024,03,1161,660,1821,63.76
"Staphylococcus, coagulase negative",2024,04,1392,771,2163,64.36
"Staphylococcus, coagulase negative",2024,05,1253,822,2075,60.39
"Staphylococcus, coagulase negative",2024,06,1178,729,1907,61.77
"Staphylococcus, coagulase negative",2024,07,1271,789,2060,61.7
"Staphylococcus, coagulase negative",2024,08,1362,838,2200,61.91
"Staphylococcus, coagulase negative",2024,09,1283,839,2122,60.46
"Staphylococcus, coagulase negative",2024,10,1321,764,2085,63.36
"Staphylococcus, coagulase negative",2024,11,1109,623,1732,64.03
"Staphylococcus, coagulase negative",2024,12,1018,548,1566,65.01
Stenotrophomonas maltophilia,2015,01,91,26,117,77.78
Stenotrophomonas maltophilia,2015,02,69,32,101,68.32
Stenotrophomonas maltophilia,2015,03,48,28,76,63.16
Stenotrophomonas maltophilia,2015,04,46,23,69,66.67
Stenotrophomonas maltophilia,2015,05,48,24,72,66.67
Stenotrophomonas maltophilia,2015,06,34,30,64,53.12
Stenotrophomonas maltophilia,2015,07,24,27,51,47.06
Stenotrophomonas maltophilia,2015,08,45,30,75,60.0
Stenotrophomonas maltophilia,2015,09,34,29,63,53.97
Stenotrophomonas maltophilia,2015,10,42,30,72,58.33
Stenotrophomonas maltophilia,2015,11,31,27,58,53.45
Stenotrophomonas maltophilia,2015,12,46,31,77,59.74
Stenotrophomonas maltophilia,2016,01,114,59,173,65.9
Stenotrophomonas maltophilia,2016,02,96,59,155,61.94
Stenotrophomonas maltophilia,2016,03,101,44,145,69.66
Stenotrophomonas maltophilia,2016,04,85,42,127,66.93
Stenotrophomonas maltophilia,2016,05,81,36,117,69.23
Stenotrophomonas maltophilia,2016,06,98,50,148,66.22
Stenotrophomonas maltophilia,2016,07,127,50,177,71.75
Stenotrophomonas maltophilia,2016,08,118,71,189,62.43
Stenotrophomonas maltophilia,2016,09,119,51,170,70.0
Stenotrophomonas maltophilia,2016,10,118,48,166,71.08
Stenotrophomonas maltophilia,2016,11,138,54,192,71.88
Stenotrophomonas maltophilia,2016,12,127,45,172,73.84
Stenotrophomonas maltophilia,2017,01,135,83,218,61.93
Stenotrophomonas maltophilia,2017,02,119,56,175,68.0
Stenotrophomonas maltophilia,2017,03,123,79,202,60.89
Stenotrophomonas maltophilia,2017,04,123,65,188,65.43
Stenotrophomonas maltophilia,2017,05,109,64,173,63.01
Stenotrophomonas maltophilia,2017,06,132,54,186,70.97
Stenotrophomonas maltophilia,2017,07,127,62,189,67.2
Stenotrophomonas maltophilia,2017,08,126,60,186,67.74
Stenotrophomonas maltophilia,2017,09,126,68,194,64.95
Stenotrophomonas maltophilia,2017,10,124,59,183,67.76
Stenotrophomonas maltophilia,2017,11,118,66,184,64.13
Stenotrophomonas maltophilia,2017,12,112,53,165,67.88
Stenotrophomonas maltophilia,2018,01,129,72,201,64.18
Stenotrophomonas maltophilia,2018,02,102,36,138,73.91
Stenotrophomonas maltophilia,2018,03,110,72,182,60.44
Stenotrophomonas maltophilia,2018,04,120,60,180,66.67
Stenotrophomonas maltophilia,2018,05,112,55,167,67.07
Stenotrophomonas maltophilia,2018,06,89,54,143,62.24
Stenotrophomonas maltophilia,2018,07,135,43,178,75.84
